Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit,Shipping_Days,Year,Month_Number,Month_Name,Quarter
124,ORD-000124,2024-07-27,2024-08-01,Standard Class,CUST-1659,Customer 1659,Consumer,China,Asia,Shanghai,Paris,Office Supplies,Supplies,Office Supplies Kit,7,0.15,349.01,-2.99,5,2024,7,July,Q3
125,ORD-000125,2024-12-28,2025-01-04,Standard Class,CUST-1278,Customer 1278,Consumer,China,Asia,Zhejiang,Madrid,Furniture,Bookcases,Office Bookcase,3,0.0,510.54,75.13,7,2024,12,December,Q4
126,ORD-000126,2023-04-09,2023-04-11,Second Class,CUST-1384,Customer 1384,Home Office,United States,North America,California,Madrid,Office Supplies,Art,Art Set,1,0.05,30.72,5.23,2,2023,4,April,Q2
127,ORD-000127,2024-11-14,2024-11-16,Second Class,CUST-0237,Customer 0237,Consumer,France,Europe,Occitanie,New York,Office Supplies,Paper,Copy Paper,1,0.05,28.72,9.47,2,2024,11,November,Q4
128,ORD-000128,2024-12-26,2024-12-29,Standard Class,CUST-1965,Customer 1965,Corporate,United States,North America,Texas,Sydney,Office Supplies,Supplies,Office Supplies Kit,3,0.2,154.73,-6.33,3,2024,12,December,Q4
129,ORD-000129,2024-06-30,2024-07-02,Second Class,CUST-1528,Customer 1528,Corporate,India,Asia,Delhi,São Paulo,Furniture,Bookcases,Office Bookcase,5,0.05,827.85,92.63,2,2024,6,June,Q2
130,ORD-000130,2024-09-04,2024-09-07,Second Class,CUST-0215,Customer 0215,Corporate,Canada,North America,British Columbia,Berlin,Office Supplies,Paper,Copy Paper,10,0.25,295.93,-17.68,3,2024,9,September,Q3
131,ORD-000131,2024-04-06,2024-04-11,Standard Class,CUST-1480,Customer 1480,Home Office,Japan,Asia,Kanagawa,Melbourne,Office Supplies,Paper,Copy Paper,5,0.3,148.92,-13.67,5,2024,4,April,Q2
132,ORD-000132,2024-10-04,2024-10-09,Standard Class,CUST-0888,Customer 0888,Home Office,Canada,North America,Alberta,Shanghai,Office Supplies,Envelopes,Business Envelopes,6,0.15,126.09,2.91,5,2024,10,October,Q4
133,ORD-000133,2023-01-05,2023-01-09,Second Class,CUST-0129,Customer 0129,Home Office,Germany,Europe,North Rhine-Westphalia,Bengaluru,Furniture,Furnishings,Office Desk Lamp,5,0.15,335.23,7.76,4,2023,1,January,Q1
134,ORD-000134,2023-08-06,2023-08-09,Standard Class,CUST-0017,Customer 0017,Home Office,Canada,North America,Quebec,Bengaluru,Office Supplies,Storage,Storage Box,7,0.05,563.61,31.51,3,2023,8,August,Q3
135,ORD-000135,2024-05-17,2024-05-18,Same Day,CUST-0167,Customer 0167,Corporate,China,Asia,Guangdong,London,Office Supplies,Art,Art Set,1,0.0,38.18,4.11,1,2024,5,May,Q2
136,ORD-000136,2024-02-02,2024-02-08,Standard Class,CUST-1544,Customer 1544,Corporate,Spain,Europe,Valencia,Toronto,Office Supplies,Envelopes,Business Envelopes,7,0.1,143.64,-0.39,6,2024,2,February,Q1
137,ORD-000137,2024-01-28,2024-02-03,Standard Class,CUST-0057,Customer 0057,Corporate,France,Europe,Occitanie,Tokyo,Office Supplies,Appliances,Printer,2,0.05,764.52,76.04,6,2024,1,January,Q1
138,ORD-000138,2023-07-26,2023-07-31,Standard Class,CUST-1109,Customer 1109,Home Office,Germany,Europe,Hesse,Melbourne,Office Supplies,Labels,Address Labels,7,0.05,110.09,12.95,5,2023,7,July,Q3
139,ORD-000139,2023-01-15,2023-01-19,Second Class,CUST-1330,Customer 1330,Home Office,Germany,Europe,North Rhine-Westphalia,Toronto,Technology,Copiers,Laser Copier,1,0.15,871.24,99.73,4,2023,1,January,Q1
140,ORD-000140,2024-07-07,2024-07-13,Standard Class,CUST-1335,Customer 1335,Home Office,France,Europe,Auvergne-Rhône-Alpes,Shanghai,Office Supplies,Storage,Storage Box,4,0.1,389.2,14.05,6,2024,7,July,Q3
141,ORD-000141,2024-04-05,2024-04-09,Standard Class,CUST-0538,Customer 0538,Home Office,China,Asia,Jiangsu,Los Angeles,Technology,Machines,Desktop Computer,5,0.15,4135.62,466.84,4,2024,4,April,Q2
142,ORD-000142,2024-11-21,2024-11-24,Standard Class,CUST-1717,Customer 1717,Home Office,Japan,Asia,Kanagawa,Sydney,Office Supplies,Art,Art Set,10,0.05,363.93,17.74,3,2024,11,November,Q4
143,ORD-000143,2024-07-28,2024-08-04,Standard Class,CUST-0801,Customer 0801,Corporate,India,Asia,Tamil Nadu,Bengaluru,Office Supplies,Fasteners,Fastener Pack,5,0.0,64.66,21.54,7,2024,7,July,Q3
144,ORD-000144,2023-08-29,2023-08-30,First Class,CUST-1182,Customer 1182,Corporate,India,Asia,Delhi,Madrid,Office Supplies,Labels,Address Labels,2,0.1,38.07,4.12,1,2023,8,August,Q3
145,ORD-000145,2024-07-17,2024-07-21,Standard Class,CUST-0606,Customer 0606,Consumer,Germany,Europe,North Rhine-Westphalia,Delhi,Technology,Accessories,Wireless Keyboard,3,0.25,225.65,9.11,4,2024,7,July,Q3
146,ORD-000146,2023-04-06,2023-04-10,Standard Class,CUST-0420,Customer 0420,Corporate,India,Asia,Karnataka,Sydney,Technology,Accessories,Wireless Keyboard,2,0.15,149.92,17.33,4,2023,4,April,Q2
147,ORD-000147,2024-04-29,2024-05-06,Standard Class,CUST-0021,Customer 0021,Corporate,China,Asia,Zhejiang,Bengaluru,Technology,Machines,Desktop Computer,1,0.0,826.55,149.82,7,2024,4,April,Q2
148,ORD-000148,2024-02-11,2024-02-17,Standard Class,CUST-1577,Customer 1577,Home Office,Mexico,North America,Jalisco,Melbourne,Technology,Copiers,Laser Copier,2,0.05,1659.76,226.73,6,2024,2,February,Q1
149,ORD-000149,2023-08-19,2023-08-21,Second Class,CUST-0421,Customer 0421,Home Office,Mexico,North America,Puebla,Bengaluru,Furniture,Tables,Conference Table,2,0.25,759.35,33.03,2,2023,8,August,Q3
150,ORD-000150,2024-10-16,2024-10-18,Second Class,CUST-1685,Customer 1685,Consumer,United States,North America,Florida,Mumbai,Furniture,Chairs,Ergonomic Office Chair,3,0.0,852.02,134.03,2,2024,10,October,Q4
151,ORD-000151,2023-06-20,2023-06-23,Standard Class,CUST-1437,Customer 1437,Corporate,United Kingdom,Europe,England,Berlin,Technology,Copiers,Laser Copier,7,0.0,6733.26,1070.55,3,2023,6,June,Q2
152,ORD-000152,2024-06-24,2024-06-28,Second Class,CUST-1032,Customer 1032,Consumer,Brazil,South America,Rio de Janeiro,Shanghai,Furniture,Bookcases,Office Bookcase,7,0.0,1148.88,132.07,4,2024,6,June,Q2
153,ORD-000153,2023-02-05,2023-02-09,Standard Class,CUST-1204,Customer 1204,Consumer,Canada,North America,Alberta,Toronto,Furniture,Furnishings,Office Desk Lamp,1,0.1,71.08,0.79,4,2023,2,February,Q1
154,ORD-000154,2024-06-08,2024-06-09,First Class,CUST-1703,Customer 1703,Home Office,India,Asia,Uttar Pradesh,Shanghai,Office Supplies,Paper,Copy Paper,1,0.05,35.75,10.61,1,2024,6,June,Q2
155,ORD-000155,2023-06-09,2023-06-11,Second Class,CUST-1861,Customer 1861,Consumer,Mexico,North America,Yucatán,London,Technology,Copiers,Laser Copier,2,0.0,1725.53,287.87,2,2023,6,June,Q2
156,ORD-000156,2024-11-29,2024-12-05,Standard Class,CUST-0782,Customer 0782,Consumer,Spain,Europe,Catalonia,Berlin,Technology,Phones,Smartphone,2,0.1,1354.02,159.39,6,2024,11,November,Q4
157,ORD-000157,2023-08-31,2023-09-01,Same Day,CUST-0085,Customer 0085,Corporate,France,Europe,Nouvelle-Aquitaine,Melbourne,Technology,Accessories,USB-C Hub,1,0.0,85.05,-21.28,1,2023,8,August,Q3
158,ORD-000158,2023-03-27,2023-03-31,Second Class,CUST-1702,Customer 1702,Home Office,United Kingdom,Europe,Northern Ireland,New York,Office Supplies,Fasteners,Fastener Pack,2,0.1,21.27,1.23,4,2023,3,March,Q1
159,ORD-000159,2024-07-31,2024-08-01,First Class,CUST-0120,Customer 0120,Consumer,United States,North America,California,Shanghai,Office Supplies,Storage,Storage Box,3,0.1,293.14,12.92,1,2024,7,July,Q3
160,ORD-000160,2024-11-12,2024-11-12,Same Day,CUST-0640,Customer 0640,Consumer,Brazil,South America,Minas Gerais,Bengaluru,Technology,Phones,Smartphone,3,0.1,2246.59,190.22,0,2024,11,November,Q4
161,ORD-000161,2024-07-10,2024-07-11,First Class,CUST-0911,Customer 0911,Consumer,Mexico,North America,Nuevo León,New York,Office Supplies,Appliances,Printer,3,0.0,1277.49,173.51,1,2024,7,July,Q3
162,ORD-000162,2024-07-27,2024-08-03,Standard Class,CUST-1950,Customer 1950,Corporate,United States,North America,California,São Paulo,Office Supplies,Envelopes,Business Envelopes,2,0.1,47.05,0.34,7,2024,7,July,Q3
163,ORD-000163,2024-10-07,2024-10-12,Standard Class,CUST-0327,Customer 0327,Corporate,Australia,Oceania,Victoria,São Paulo,Furniture,Furnishings,Office Desk Lamp,4,0.05,324.29,35.66,5,2024,10,October,Q4
164,ORD-000164,2023-01-28,2023-02-01,Second Class,CUST-0283,Customer 0283,Home Office,United Kingdom,Europe,Northern Ireland,Mumbai,Furniture,Chairs,Ergonomic Office Chair,6,0.05,1319.62,164.12,4,2023,1,January,Q1
165,ORD-000165,2024-09-11,2024-09-18,Standard Class,CUST-1992,Customer 1992,Corporate,France,Europe,Occitanie,Bengaluru,Office Supplies,Envelopes,Business Envelopes,2,0.1,39.13,6.52,7,2024,9,September,Q3
166,ORD-000166,2024-07-09,2024-07-15,Standard Class,CUST-0291,Customer 0291,Corporate,Canada,North America,Alberta,Melbourne,Furniture,Chairs,Ergonomic Office Chair,1,0.1,205.74,18.06,6,2024,7,July,Q3
167,ORD-000167,2023-12-06,2023-12-12,Standard Class,CUST-0937,Customer 0937,Corporate,Mexico,North America,Yucatán,Toronto,Furniture,Bookcases,Office Bookcase,2,0.0,421.02,35.82,6,2023,12,December,Q4
168,ORD-000168,2023-11-27,2023-12-04,Standard Class,CUST-0949,Customer 0949,Corporate,Japan,Asia,Aichi,Paris,Office Supplies,Supplies,Office Supplies Kit,1,0.0,53.4,-3.37,7,2023,11,November,Q4
169,ORD-000169,2024-10-01,2024-10-03,First Class,CUST-0061,Customer 0061,Corporate,France,Europe,Nouvelle-Aquitaine,Sydney,Technology,Machines,Desktop Computer,3,0.0,2508.12,452.45,2,2024,10,October,Q4
170,ORD-000170,2024-05-20,2024-05-24,Standard Class,CUST-0125,Customer 0125,Home Office,Brazil,South America,Paraná,Bengaluru,Furniture,Furnishings,Office Desk Lamp,1,0.15,75.98,17.84,4,2024,5,May,Q2
171,ORD-000171,2023-12-14,2023-12-15,First Class,CUST-0743,Customer 0743,Home Office,India,Asia,Delhi,Los Angeles,Office Supplies,Fasteners,Fastener Pack,3,0.1,31.55,-3.52,1,2023,12,December,Q4
172,ORD-000172,2024-04-17,2024-04-21,Second Class,CUST-1661,Customer 1661,Home Office,United Kingdom,Europe,Northern Ireland,Tokyo,Office Supplies,Appliances,Printer,2,0.15,739.06,44.84,4,2024,4,April,Q2
173,ORD-000173,2023-08-19,2023-08-22,Second Class,CUST-0991,Customer 0991,Consumer,Brazil,South America,Paraná,Mumbai,Office Supplies,Art,Art Set,5,0.15,178.69,6.15,3,2023,8,August,Q3
174,ORD-000174,2023-07-09,2023-07-12,Second Class,CUST-0766,Customer 0766,Home Office,Canada,North America,Quebec,Sydney,Furniture,Tables,Conference Table,1,0.2,359.83,13.2,3,2023,7,July,Q3
175,ORD-000175,2023-08-13,2023-08-18,Standard Class,CUST-0045,Customer 0045,Home Office,France,Europe,Occitanie,Melbourne,Technology,Machines,Desktop Computer,3,0.05,3001.19,468.82,5,2023,8,August,Q3
176,ORD-000176,2024-01-20,2024-01-24,Second Class,CUST-1438,Customer 1438,Consumer,China,Asia,Jiangsu,Toronto,Technology,Copiers,Laser Copier,1,0.05,917.75,126.77,4,2024,1,January,Q1
177,ORD-000177,2024-01-12,2024-01-14,First Class,CUST-1115,Customer 1115,Home Office,Canada,North America,Quebec,São Paulo,Technology,Copiers,Laser Copier,1,0.2,921.31,61.0,2,2024,1,January,Q1
178,ORD-000178,2023-10-10,2023-10-16,Standard Class,CUST-0641,Customer 0641,Corporate,Australia,Oceania,Western Australia,Paris,Office Supplies,Paper,Copy Paper,6,0.0,192.3,-2.73,6,2023,10,October,Q4
179,ORD-000179,2024-09-24,2024-09-29,Standard Class,CUST-0929,Customer 0929,Corporate,Germany,Europe,North Rhine-Westphalia,Madrid,Furniture,Chairs,Ergonomic Office Chair,4,0.1,1032.23,103.18,5,2024,9,September,Q3
180,ORD-000180,2024-09-19,2024-09-21,Second Class,CUST-1486,Customer 1486,Home Office,Mexico,North America,Jalisco,Delhi,Technology,Machines,Desktop Computer,1,0.0,908.83,168.51,2,2024,9,September,Q3
181,ORD-000181,2023-09-16,2023-09-17,First Class,CUST-1915,Customer 1915,Home Office,India,Asia,Tamil Nadu,Bengaluru,Technology,Accessories,USB-C Hub,4,0.2,321.43,18.03,1,2023,9,September,Q3
182,ORD-000182,2023-12-25,2023-12-27,Second Class,CUST-0391,Customer 0391,Consumer,Japan,Asia,Aichi,Sydney,Technology,Phones,Smartphone,4,0.05,2567.93,338.1,2,2023,12,December,Q4
183,ORD-000183,2024-12-10,2024-12-14,Second Class,CUST-1387,Customer 1387,Home Office,United Kingdom,Europe,Northern Ireland,Sydney,Office Supplies,Labels,Address Labels,3,0.0,52.12,12.65,4,2024,12,December,Q4
184,ORD-000184,2024-03-31,2024-04-02,Second Class,CUST-1214,Customer 1214,Corporate,Spain,Europe,Valencia,Paris,Office Supplies,Art,Art Set,2,0.15,65.34,-6.38,2,2024,3,March,Q1
185,ORD-000185,2024-02-15,2024-02-22,Standard Class,CUST-0406,Customer 0406,Home Office,Japan,Asia,Kanagawa,New York,Technology,Copiers,Laser Copier,6,0.0,4475.05,710.04,7,2024,2,February,Q1
186,ORD-000186,2024-10-10,2024-10-13,Standard Class,CUST-0819,Customer 0819,Home Office,France,Europe,Auvergne-Rhône-Alpes,Shanghai,Office Supplies,Appliances,Printer,2,0.25,862.74,9.49,3,2024,10,October,Q4
187,ORD-000187,2023-11-14,2023-11-16,Second Class,CUST-0837,Customer 0837,Home Office,Australia,Oceania,Western Australia,Toronto,Office Supplies,Storage,Storage Box,2,0.05,176.47,12.46,2,2023,11,November,Q4
188,ORD-000188,2024-11-07,2024-11-14,Standard Class,CUST-1365,Customer 1365,Consumer,China,Asia,Guangdong,Sydney,Office Supplies,Art,Art Set,2,0.15,67.74,-4.14,7,2024,11,November,Q4
189,ORD-000189,2023-08-13,2023-08-16,Standard Class,CUST-1079,Customer 1079,Consumer,Spain,Europe,Andalusia,Bengaluru,Technology,Accessories,Wireless Keyboard,5,0.05,387.25,36.36,3,2023,8,August,Q3
190,ORD-000190,2023-08-22,2023-08-23,Same Day,CUST-0114,Customer 0114,Corporate,Japan,Asia,Osaka,New York,Technology,Copiers,Laser Copier,7,0.15,6217.37,568.13,1,2023,8,August,Q3
191,ORD-000191,2024-11-14,2024-11-16,First Class,CUST-1567,Customer 1567,Consumer,Australia,Oceania,Western Australia,Bengaluru,Office Supplies,Binders,Premium Binder,6,0.2,195.07,2.37,2,2024,11,November,Q4
192,ORD-000192,2024-10-25,2024-11-01,Standard Class,CUST-1334,Customer 1334,Home Office,Mexico,North America,Yucatán,Sydney,Furniture,Chairs,Ergonomic Office Chair,5,0.15,1259.44,96.32,7,2024,10,October,Q4
193,ORD-000193,2024-01-09,2024-01-13,Standard Class,CUST-1563,Customer 1563,Consumer,Mexico,North America,Nuevo León,Tokyo,Office Supplies,Art,Art Set,10,0.2,320.76,-11.19,4,2024,1,January,Q1
194,ORD-000194,2024-11-02,2024-11-04,First Class,CUST-1964,Customer 1964,Consumer,United Kingdom,Europe,Northern Ireland,Mumbai,Office Supplies,Fasteners,Fastener Pack,4,0.0,57.17,7.02,2,2024,11,November,Q4
195,ORD-000195,2024-08-30,2024-09-06,Standard Class,CUST-0335,Customer 0335,Corporate,Japan,Asia,Kanagawa,Berlin,Office Supplies,Binders,Premium Binder,5,0.25,162.38,-1.12,7,2024,8,August,Q3
196,ORD-000196,2024-04-16,2024-04-21,Standard Class,CUST-0599,Customer 0599,Corporate,China,Asia,Shanghai,Mumbai,Furniture,Chairs,Ergonomic Office Chair,10,0.1,2435.87,253.97,5,2024,4,April,Q2
197,ORD-000197,2023-08-21,2023-08-27,Standard Class,CUST-1596,Customer 1596,Consumer,Mexico,North America,Yucatán,Toronto,Office Supplies,Envelopes,Business Envelopes,1,0.2,20.57,6.33,6,2023,8,August,Q3
198,ORD-000198,2024-11-22,2024-11-27,Standard Class,CUST-0309,Customer 0309,Corporate,Spain,Europe,Madrid,Tokyo,Office Supplies,Paper,Copy Paper,4,0.15,118.78,5.48,5,2024,11,November,Q4
199,ORD-000199,2023-04-23,2023-04-27,Standard Class,CUST-1425,Customer 1425,Consumer,China,Asia,Beijing,Madrid,Furniture,Tables,Conference Table,5,0.0,1981.19,292.56,4,2023,4,April,Q2
200,ORD-000200,2024-05-11,2024-05-13,Second Class,CUST-0734,Customer 0734,Consumer,Australia,Oceania,Victoria,Berlin,Technology,Copiers,Laser Copier,7,0.1,5201.44,604.03,2,2024,5,May,Q2
201,ORD-000201,2024-03-17,2024-03-21,Standard Class,CUST-1828,Customer 1828,Corporate,Spain,Europe,Madrid,Delhi,Technology,Phones,Smartphone,6,0.0,4185.95,641.55,4,2024,3,March,Q1
202,ORD-000202,2024-07-17,2024-07-21,Second Class,CUST-0834,Customer 0834,Corporate,Canada,North America,Alberta,Los Angeles,Office Supplies,Supplies,Office Supplies Kit,6,0.15,354.44,8.47,4,2024,7,July,Q3
203,ORD-000203,2023-09-25,2023-09-29,Standard Class,CUST-0770,Customer 0770,Corporate,Australia,Oceania,Victoria,Delhi,Office Supplies,Appliances,Printer,8,0.05,3070.57,341.28,4,2023,9,September,Q3
204,ORD-000204,2024-05-24,2024-05-25,First Class,CUST-0353,Customer 0353,Corporate,Brazil,South America,São Paulo,Tokyo,Furniture,Chairs,Ergonomic Office Chair,3,0.0,789.64,129.81,1,2024,5,May,Q2
205,ORD-000205,2024-01-21,2024-01-24,Standard Class,CUST-0117,Customer 0117,Home Office,China,Asia,Guangdong,Mumbai,Office Supplies,Paper,Copy Paper,1,0.3,35.1,-3.77,3,2024,1,January,Q1
206,ORD-000206,2024-01-22,2024-01-24,First Class,CUST-1649,Customer 1649,Home Office,United States,North America,California,London,Furniture,Bookcases,Office Bookcase,1,0.2,175.05,-0.26,2,2024,1,January,Q1
207,ORD-000207,2023-04-23,2023-04-26,Standard Class,CUST-1300,Customer 1300,Home Office,Brazil,South America,Paraná,Mumbai,Office Supplies,Supplies,Office Supplies Kit,3,0.2,168.16,-80.44,3,2023,4,April,Q2
208,ORD-000208,2024-09-04,2024-09-07,Standard Class,CUST-1034,Customer 1034,Corporate,Australia,Oceania,Queensland,Shanghai,Office Supplies,Appliances,Printer,3,0.15,1438.25,93.21,3,2024,9,September,Q3
209,ORD-000209,2024-09-16,2024-09-20,Second Class,CUST-0965,Customer 0965,Home Office,Japan,Asia,Osaka,Paris,Technology,Phones,Smartphone,3,0.15,2014.55,157.0,4,2024,9,September,Q3
210,ORD-000210,2023-03-22,2023-03-29,Standard Class,CUST-0570,Customer 0570,Consumer,Brazil,South America,Rio de Janeiro,Berlin,Technology,Accessories,Wireless Keyboard,2,0.1,138.63,6.77,7,2023,3,March,Q1
211,ORD-000211,2024-11-29,2024-12-03,Standard Class,CUST-0465,Customer 0465,Corporate,China,Asia,Jiangsu,Bengaluru,Office Supplies,Supplies,Office Supplies Kit,7,0.0,382.87,44.04,4,2024,11,November,Q4
212,ORD-000212,2023-04-23,2023-04-25,Second Class,CUST-1327,Customer 1327,Corporate,India,Asia,Tamil Nadu,São Paulo,Office Supplies,Binders,Premium Binder,2,0.2,50.53,4.32,2,2023,4,April,Q2
213,ORD-000213,2023-01-02,2023-01-09,Standard Class,CUST-1215,Customer 1215,Home Office,Mexico,North America,Nuevo León,Tokyo,Office Supplies,Envelopes,Business Envelopes,6,0.2,158.31,-23.57,7,2023,1,January,Q1
214,ORD-000214,2024-10-03,2024-10-07,Standard Class,CUST-0755,Customer 0755,Home Office,Canada,North America,Alberta,Los Angeles,Technology,Phones,Smartphone,7,0.15,4713.97,378.24,4,2024,10,October,Q4
215,ORD-000215,2023-08-08,2023-08-14,Standard Class,CUST-1703,Customer 1703,Home Office,India,Asia,Karnataka,Paris,Office Supplies,Binders,Premium Binder,3,0.25,81.29,13.82,6,2023,8,August,Q3
216,ORD-000216,2024-07-19,2024-07-22,Second Class,CUST-0062,Customer 0062,Consumer,India,Asia,Delhi,São Paulo,Technology,Machines,Desktop Computer,3,0.1,3134.5,432.59,3,2024,7,July,Q3
217,ORD-000217,2023-08-13,2023-08-17,Second Class,CUST-1234,Customer 1234,Corporate,United States,North America,Illinois,Bengaluru,Technology,Copiers,Laser Copier,5,0.05,4535.97,619.03,4,2023,8,August,Q3
218,ORD-000218,2024-01-20,2024-01-24,Standard Class,CUST-1084,Customer 1084,Home Office,France,Europe,Île-de-France,Paris,Office Supplies,Paper,Copy Paper,4,0.25,119.23,-18.17,4,2024,1,January,Q1
219,ORD-000219,2024-02-07,2024-02-14,Standard Class,CUST-0329,Customer 0329,Home Office,China,Asia,Guangdong,Bengaluru,Furniture,Bookcases,Office Bookcase,2,0.1,416.49,21.24,7,2024,2,February,Q1
220,ORD-000220,2024-09-29,2024-10-03,Second Class,CUST-1610,Customer 1610,Corporate,Spain,Europe,Andalusia,Los Angeles,Office Supplies,Envelopes,Business Envelopes,1,0.1,19.25,4.36,4,2024,9,September,Q3
221,ORD-000221,2023-05-10,2023-05-14,Standard Class,CUST-1024,Customer 1024,Consumer,Mexico,North America,Nuevo León,Bengaluru,Furniture,Bookcases,Office Bookcase,2,0.05,382.32,53.09,4,2023,5,May,Q2
222,ORD-000222,2023-02-22,2023-02-23,First Class,CUST-1824,Customer 1824,Corporate,Japan,Asia,Tokyo,São Paulo,Office Supplies,Fasteners,Fastener Pack,1,0.1,12.21,15.37,1,2023,2,February,Q1
223,ORD-000223,2024-11-14,2024-11-20,Standard Class,CUST-1471,Customer 1471,Home Office,India,Asia,Delhi,Madrid,Office Supplies,Fasteners,Fastener Pack,2,0.15,23.07,-13.01,6,2024,11,November,Q4
224,ORD-000224,2024-12-30,2025-01-01,First Class,CUST-0512,Customer 0512,Home Office,Canada,North America,Quebec,Berlin,Office Supplies,Labels,Address Labels,2,0.1,41.01,-2.16,2,2024,12,December,Q4
225,ORD-000225,2024-11-02,2024-11-08,Standard Class,CUST-0551,Customer 0551,Corporate,France,Europe,Île-de-France,Los Angeles,Office Supplies,Paper,Copy Paper,4,0.1,138.2,-4.78,6,2024,11,November,Q4
226,ORD-000226,2024-12-10,2024-12-14,Second Class,CUST-1170,Customer 1170,Home Office,United States,North America,New York,Madrid,Furniture,Bookcases,Office Bookcase,8,0.05,1606.79,157.76,4,2024,12,December,Q4
227,ORD-000227,2024-02-20,2024-02-26,Standard Class,CUST-1560,Customer 1560,Corporate,Germany,Europe,Hesse,Sydney,Office Supplies,Envelopes,Business Envelopes,4,0.1,87.57,-9.33,6,2024,2,February,Q1
228,ORD-000228,2023-09-04,2023-09-08,Second Class,CUST-1538,Customer 1538,Corporate,Mexico,North America,Puebla,Los Angeles,Office Supplies,Storage,Storage Box,7,0.2,702.0,2.65,4,2023,9,September,Q3
229,ORD-000229,2024-03-14,2024-03-18,Standard Class,CUST-1680,Customer 1680,Home Office,Germany,Europe,Saxony,New York,Furniture,Bookcases,Office Bookcase,5,0.0,873.59,97.89,4,2024,3,March,Q1
