CustomerID,Gender,Age,City,TenureMonths,PlanType,MonthlyCharges,Contract,PaymentMethod,SupportCallsLast6Mo,AutoPayEnabled,SatisfactionScore,Churn
CUST-1097,Female,34,bengaluru,28,Basic,412.94,2 Year,Net Banking,2,No,3.0,No
CUST-1191,Male,29,DELHI,58,Premium,1382.33,Month-to-Month,UPI,5,No,5.0,No
CUST-1011,Male,28,Hyderabad,30,Premium,1298.08,Month-to-Month,Net Banking,1,Yes,3.0,No
CUST-1967,Female,57,BENGALURU,57,Basic,526.36,1 Year,Net Banking,2,No,4.0,No
CUST-1145,Male,39,Delhi,38,Standard,843.99,1 Year,UPI,2,No,4.0,No
CUST-2077,Male,54,Hyderabad,49,Standard,909.38,Month-to-Month,Credit Card,2,No,4.0,No
CUST-1559,Female,32,Mumbai,18,Standard,917.51,Month-to-Month,Cash,1,Yes,5.0,No
CUST-1271,Female,49,mumbai,54,Basic,507.37,Month-to-Month,UPI,2,No,3.0,No
CUST-1820,Male,50,Bengaluru,51,Basic,479.25,Month-to-Month,UPI,3,Yes,4.0,Yes
CUST-1659,Female,33,bengaluru,11,Standard,858.44,Month-to-Month,Credit Card,2,No,2.0,No
CUST-2086,Male,68,mumbai,30,Premium,1276.03,1 Year,Net Banking,0,No,4.0,No
CUST-1485,Female,65,chennai,34,Premium,1304.5,Month-to-Month,Credit Card,2,No,4.0,Yes
CUST-1080,Male,67,Mumbai,50,Standard,893.49,Month-to-Month,UPI,0,No,1.0,Yes
CUST-1130,Female,58,BENGALURU,18,Standard,733.88,1 Year,Credit Card,0,No,2.0,Yes
CUST-1812,Female,38,delhi,56,Standard,860.94,1 Year,Net Banking,3,Yes,,No
CUST-1068,Female,33,DELHI,46,Basic,500.48,1 Year,UPI,0,Yes,3.0,No
CUST-1650,Male,26,Chennai,13,Standard,950.13,2 Year,Cash,6,Yes,,No
CUST-2023,Female,72,MUMBAI,32,Standard,946.72,Month-to-Month,Cash,0,No,1.0,Yes
CUST-1610,Female,30,Bengaluru,60,Premium,1216.9,1 Year,UPI,1,No,1.0,No
CUST-1814,Female,23,MUMBAI,27,Standard,909.71,Month-to-Month,UPI,2,No,5.0,Yes
CUST-1220,Female,68,Hyderabad,21,Standard,813.88,Month-to-Month,Credit Card,3,Yes,4.0,Yes
CUST-1050,Male,23,mumbai,30,Standard,917.19,Month-to-Month,Cash,2,Yes,1.0,No
CUST-1310,Male,54,Delhi,17,Basic,493.44,Month-to-Month,Net Banking,4,Yes,3.0,Yes
CUST-1816,Female,35,Delhi,23,Standard,860.1,Month-to-Month,Net Banking,0,No,1.0,No
CUST-1829,Female,50,DELHI,8,Basic,495.65,Month-to-Month,Credit Card,2,Yes,1.0,No
CUST-1961,Male,33,chennai,12,Standard,870.04,Month-to-Month,Cash,3,No,,Yes
CUST-1405,Male,70,Bengaluru,22,Standard,845.4,Month-to-Month,UPI,1,No,,Yes
CUST-1281,Female,53,Hyderabad,57,Standard,950.0,Month-to-Month,Net Banking,2,Yes,2.0,Yes
CUST-1254,Male,29,Chennai,42,Premium,1137.05,2 Year,Cash,2,No,4.0,No
CUST-1053,Female,22,pune,28,Basic,533.88,Month-to-Month,Cash,1,No,1.0,Yes
CUST-1856,Male,69,Delhi,20,Basic,571.64,2 Year,Net Banking,4,Yes,3.0,No
CUST-1562,Male,32,Mumbai,38,Standard,915.16,1 Year,,2,No,,No
CUST-1655,Male,74,bengaluru,59,Basic,382.24,1 Year,UPI,6,Yes,4.0,No
CUST-1896,Male,48,Delhi,18,Standard,944.96,Month-to-Month,Credit Card,1,Yes,2.0,Yes
CUST-1697,Male,28,Bengaluru,19,Standard,937.19,Month-to-Month,Net Banking,1,No,2.0,Yes
CUST-1590,Male,51,Delhi,55,Premium,1226.73,Month-to-Month,Credit Card,1,No,1.0,Yes
CUST-1083,Male,20,Hyderabad,59,Basic,507.77,Month-to-Month,UPI,0,Yes,4.0,No
CUST-1704,Male,19,Mumbai,28,Basic,455.65,1 Year,UPI,3,No,,Yes
CUST-1218,Female,42,DELHI,10,Premium,1248.14,Month-to-Month,Credit Card,2,No,3.0,Yes
CUST-1983,Male,45,Chennai,37,Basic,538.81,1 Year,Credit Card,1,Yes,1.0,No
CUST-1306,Female,31,Pune,22,Basic,558.8,1 Year,UPI,1,No,1.0,No
CUST-1006,Male,23,chennai,19,Standard,843.43,1 Year,UPI,0,Yes,1.0,No
CUST-1540,Male,63,bengaluru,45,Basic,501.9,Month-to-Month,UPI,0,No,,No
CUST-1789,Male,29,delhi,8,Standard,886.66,2 Year,UPI,1,Yes,4.0,No
CUST-1712,Female,56,Chennai,4,Premium,1230.45,Month-to-Month,Net Banking,0,No,3.0,No
CUST-1357,Male,25,Hyderabad,34,Standard,845.13,Month-to-Month,Net Banking,2,No,3.0,No
CUST-2119,Male,65,BENGALURU,9,Standard,911.59,Month-to-Month,Credit Card,2,No,2.0,No
CUST-1536,Female,63,Delhi,40,Basic,499.07,Month-to-Month,UPI,2,No,4.0,No
CUST-1466,Male,50,Pune,55,Basic,497.8,Month-to-Month,Credit Card,4,Yes,3.0,No
CUST-1022,Male,30,Chennai,32,Basic,498.75,Month-to-Month,Credit Card,2,No,3.0,Yes
CUST-2176,Female,61,Delhi,21,Standard,910.06,Month-to-Month,Credit Card,1,Yes,2.0,No
CUST-1798,Female,62,hyderabad,26,Basic,458.95,2 Year,UPI,5,No,4.0,Yes
CUST-1509,Female,18,Delhi,7,Standard,950.49,1 Year,Credit Card,2,No,3.0,No
CUST-1047,Male,33,Pune,22,Standard,846.85,1 Year,Credit Card,0,No,5.0,No
CUST-1954,Female,52,mumbai,26,Standard,919.28,Month-to-Month,UPI,1,No,4.0,No
CUST-1452,Female,67,Chennai,54,Premium,1252.72,1 Year,Net Banking,0,No,3.0,No
CUST-1227,Female,25,mumbai,19,Standard,897.51,Month-to-Month,UPI,1,Yes,2.0,Yes
CUST-1358,Female,60,Delhi,29,Basic,471.59,Month-to-Month,Net Banking,0,No,2.0,Yes
CUST-1072,Male,42,Bengaluru,6,Standard,951.49,Month-to-Month,Net Banking,2,Yes,1.0,Yes
CUST-1230,Female,70,delhi,5,Basic,483.5,Month-to-Month,Net Banking,3,Yes,1.0,Yes
CUST-2128,Male,32,Bengaluru,9,Standard,893.48,Month-to-Month,UPI,0,No,1.0,No
CUST-1263,Male,21,Pune,9,Basic,547.01,1 Year,Credit Card,5,No,,Yes
CUST-1948,Female,73,mumbai,13,Premium,1216.95,Month-to-Month,Net Banking,0,No,2.0,Yes
CUST-1633,Female,24,Hyderabad,38,Premium,1206.41,2 Year,Net Banking,2,No,4.0,No
CUST-1198,Female,24,delhi,54,Standard,773.79,2 Year,Credit Card,2,No,5.0,No
CUST-1506,Male,36,Mumbai,44,Basic,429.71,Month-to-Month,Credit Card,1,No,5.0,Yes
CUST-1710,Female,59,chennai,12,Standard,847.79,Month-to-Month,Cash,1,Yes,,No
CUST-1341,Male,48,Pune,33,Standard,1000.03,2 Year,UPI,2,No,,No
CUST-1852,Female,60,Bengaluru,44,Standard,1002.43,1 Year,Credit Card,2,Yes,,No
CUST-1004,Female,28,Bengaluru,20,Standard,880.25,Month-to-Month,UPI,3,No,3.0,No
CUST-1541,Female,26,Delhi,59,Standard,955.31,2 Year,Net Banking,4,No,4.0,No
CUST-2181,Female,73,mumbai,39,Basic,538.19,1 Year,Credit Card,4,Yes,4.0,No
CUST-1395,Male,54,Chennai,16,Standard,832.83,1 Year,Net Banking,2,Yes,3.0,No
CUST-1508,Female,28,Bengaluru,59,Premium,1390.3,Month-to-Month,Credit Card,2,No,4.0,No
CUST-1908,Male,42,MUMBAI,32,Standard,879.36,1 Year,UPI,0,No,2.0,No
CUST-1093,Female,42,Bengaluru,27,Standard,932.35,Month-to-Month,UPI,2,No,4.0,No
CUST-2179,Female,63,Mumbai,40,Basic,424.69,1 Year,Cash,3,No,3.0,No
CUST-2022,Male,69,hyderabad,14,Standard,899.68,Month-to-Month,Net Banking,0,No,3.0,No
CUST-2162,Male,35,delhi,50,Standard,777.23,1 Year,Net Banking,0,No,3.0,No
CUST-1215,Female,40,Chennai,29,Standard,869.53,Month-to-Month,UPI,5,No,3.0,No
CUST-1742,Male,66,Mumbai,19,Basic,433.03,1 Year,Net Banking,1,No,1.0,Yes
CUST-1951,Female,40,MUMBAI,9,Standard,885.65,1 Year,Credit Card,1,No,4.0,No
CUST-1048,Female,54,Delhi,36,Standard,794.58,Month-to-Month,UPI,2,No,2.0,No
CUST-1379,Female,32,Mumbai,39,Basic,495.88,1 Year,Credit Card,0,Yes,3.0,No
CUST-1924,Female,30,Hyderabad,31,Basic,516.46,1 Year,UPI,1,Yes,3.0,No
CUST-1500,Female,23,mumbai,58,Standard,978.56,2 Year,Net Banking,1,Yes,4.0,No
CUST-2035,Male,69,mumbai,25,Premium,1274.34,Month-to-Month,Credit Card,0,No,4.0,Yes
CUST-1543,Male,38,delhi,30,Premium,1501.56,1 Year,UPI,2,Yes,2.0,Yes
CUST-1420,Female,40,Mumbai,45,Standard,868.01,1 Year,UPI,2,No,1.0,No
CUST-1499,Female,36,Bengaluru,32,Basic,462.61,Month-to-Month,Net Banking,0,No,3.0,Yes
CUST-1893,Female,71,Delhi,22,Premium,1246.18,Month-to-Month,Credit Card,0,Yes,2.0,No
CUST-1677,Male,72,BENGALURU,43,Basic,587.83,1 Year,Credit Card,1,No,1.0,No
CUST-2012,Female,35,chennai,34,Basic,553.28,1 Year,UPI,0,Yes,5.0,No
CUST-1204,Female,75,DELHI,55,Premium,1216.51,Month-to-Month,Credit Card,1,No,1.0,No
CUST-1761,Male,40,Hyderabad,48,Standard,802.73,1 Year,UPI,0,Yes,1.0,No
CUST-1274,Female,75,Bengaluru,23,Basic,463.62,Month-to-Month,Credit Card,2,Yes,4.0,Yes
CUST-2165,Male,42,Mumbai,45,Premium,1449.15,Month-to-Month,UPI,0,No,5.0,No
CUST-1363,Male,37,Mumbai,49,Basic,455.23,Month-to-Month,UPI,0,No,5.0,No
CUST-1513,Female,42,bengaluru,6,Standard,799.89,Month-to-Month,Credit Card,5,No,2.0,Yes
CUST-1912,Male,25,Delhi,40,Premium,1277.35,Month-to-Month,UPI,4,Yes,3.0,Yes
CUST-1616,Female,24,hyderabad,25,Basic,542.56,1 Year,UPI,1,No,4.0,No
CUST-1751,Male,25,hyderabad,22,Standard,933.99,Month-to-Month,Credit Card,1,Yes,1.0,Yes
CUST-1437,Male,46,MUMBAI,12,Standard,911.92,2 Year,Cash,1,Yes,1.0,Yes
CUST-1907,Female,23,Bengaluru,46,Basic,501.11,Month-to-Month,UPI,1,No,4.0,Yes
CUST-1520,Male,32,Hyderabad,3,Premium,1269.15,Month-to-Month,UPI,1,Yes,3.0,No
CUST-1832,Male,62,Bengaluru,53,Standard,911.81,Month-to-Month,UPI,4,Yes,4.0,Yes
CUST-2124,Female,57,Hyderabad,35,Standard,902.99,2 Year,Net Banking,0,No,1.0,No
CUST-1980,Female,52,delhi,45,Premium,1354.11,2 Year,UPI,2,No,4.0,No
CUST-1240,Male,54,delhi,21,Basic,491.55,1 Year,Credit Card,5,No,5.0,No
CUST-1106,Male,71,Bengaluru,40,Standard,1041.13,Month-to-Month,Cash,1,No,2.0,No
CUST-1897,Male,31,DELHI,38,Basic,482.11,Month-to-Month,UPI,3,Yes,5.0,Yes
CUST-1344,Male,20,Mumbai,3,Basic,450.97,1 Year,UPI,4,No,,Yes
CUST-2101,Male,32,MUMBAI,55,Standard,876.34,Month-to-Month,Credit Card,0,Yes,3.0,Yes
CUST-1276,Male,51,Chennai,12,Basic,518.25,Month-to-Month,Net Banking,2,No,5.0,No
CUST-1060,Male,52,delhi,9,Standard,941.74,Month-to-Month,Credit Card,1,Yes,4.0,Yes
CUST-1884,Male,52,mumbai,39,Standard,880.69,1 Year,UPI,2,No,3.0,No
CUST-1372,Male,66,Mumbai,5,Standard,913.6,Month-to-Month,Net Banking,4,No,5.0,Yes
CUST-1137,Female,34,Pune,19,Standard,803.58,Month-to-Month,Credit Card,3,No,4.0,No
CUST-1624,Male,73,mumbai,40,Standard,845.04,Month-to-Month,UPI,1,No,2.0,Yes
CUST-1050,Male,23,mumbai,30,Standard,917.19,Month-to-Month,Cash,2,Yes,1.0,No
CUST-1041,Male,61,Bengaluru,22,Premium,1269.55,Month-to-Month,Cash,3,Yes,5.0,Yes
CUST-1478,Female,19,Delhi,43,Standard,791.45,Month-to-Month,UPI,1,No,1.0,Yes
CUST-1909,Male,30,Bengaluru,5,Standard,857.66,1 Year,Cash,2,No,2.0,No
CUST-2030,Female,35,hyderabad,59,Basic,497.91,1 Year,Cash,1,No,1.0,No
CUST-2135,Female,58,mumbai,57,Standard,821.95,Month-to-Month,Credit Card,1,Yes,3.0,No
CUST-1733,Female,20,Bengaluru,5,Premium,1386.35,Month-to-Month,Credit Card,1,Yes,5.0,No
CUST-1317,Male,31,Delhi,10,Standard,980.01,2 Year,UPI,2,Yes,1.0,Yes
CUST-1937,Male,48,Mumbai,18,Standard,981.33,Month-to-Month,UPI,2,Yes,2.0,No
CUST-1576,Female,33,delhi,46,Basic,440.05,2 Year,Credit Card,2,No,4.0,No
CUST-1974,Male,53,Delhi,4,Standard,938.03,2 Year,Credit Card,0,Yes,2.0,No
CUST-1076,Female,25,Hyderabad,10,Basic,393.59,Month-to-Month,,2,Yes,1.0,No
CUST-1600,Male,45,delhi,8,Premium,1307.13,Month-to-Month,UPI,3,No,1.0,Yes
CUST-1864,Male,62,DELHI,37,Standard,914.21,Month-to-Month,Credit Card,0,No,3.0,Yes
